fecha,pais,pais_code,sector,sector_code,exportaciones,importaciones,balance
2002-01,Alemania,DE,Alimentos y animales vivos,0,1856421865,2651326498,-794904633
2002-02,Alemania,DE,Alimentos y animales vivos,0,1828969308,2506251107,-677281799
2002-03,Alemania,DE,Alimentos y animales vivos,0,1873490798,2659197360,-785706562
2002-04,Alemania,DE,Alimentos y animales vivos,0,2042356599,2817243849,-774887250
2002-05,Alemania,DE,Alimentos y animales vivos,0,1839022499,2520742468,-681719969
2002-06,Alemania,DE,Alimentos y animales vivos,0,1957324128,2877327070,-920002942
2002-07,Alemania,DE,Alimentos y animales vivos,0,1964770977,2711564857,-746793880
2002-08,Alemania,DE,Alimentos y animales vivos,0,1773590923,2614036568,-840445645
2002-09,Alemania,DE,Alimentos y animales vivos,0,1954290165,2546845809,-592555644
2002-10,Alemania,DE,Alimentos y animales vivos,0,2191081597,3003738571,-812656974
2002-11,Alemania,DE,Alimentos y animales vivos,0,2071572766,2854368105,-782795339
2002-12,Alemania,DE,Alimentos y animales vivos,0,1984788979,2756455121,-771666142
2003-01,Alemania,DE,Alimentos y animales vivos,0,1917972445,2708767805,-790795360
2003-02,Alemania,DE,Alimentos y animales vivos,0,1871942035,2688026351,-816084316
2003-03,Alemania,DE,Alimentos y animales vivos,0,2029913592,2884355104,-854441512
2003-04,Alemania,DE,Alimentos y animales vivos,0,1949571033,2898237372,-948666339
2003-05,Alemania,DE,Alimentos y animales vivos,0,2054916614,2747501843,-692585229
2003-06,Alemania,DE,Alimentos y animales vivos,0,1978076246,2871305002,-893228756
2003-07,Alemania,DE,Alimentos y animales vivos,0,1956167842,2625536411,-669368569
2003-08,Alemania,DE,Alimentos y animales vivos,0,2184376003,2627903835,-443527832
2003-09,Alemania,DE,Alimentos y animales vivos,0,2175566723,2726675235,-551108512
2003-10,Alemania,DE,Alimentos y animales vivos,0,2073587998,2917218197,-843630199
2003-11,Alemania,DE,Alimentos y animales vivos,0,2263794782,3024794671,-760999889
2003-12,Alemania,DE,Alimentos y animales vivos,0,2010063458,2770628708,-760565250
2004-01,Alemania,DE,Alimentos y animales vivos,0,2148033898,2852118331,-704084433
2004-02,Alemania,DE,Alimentos y animales vivos,0,2018223591,2670436531,-652212940
2004-03,Alemania,DE,Alimentos y animales vivos,0,2149745160,2753724271,-603979111
2004-04,Alemania,DE,Alimentos y animales vivos,0,1949724627,2831255296,-881530669
2004-05,Alemania,DE,Alimentos y animales vivos,0,2209937543,2742753478,-532815935
2004-06,Alemania,DE,Alimentos y animales vivos,0,2102347238,2643655332,-541308094
2004-07,Alemania,DE,Alimentos y animales vivos,0,2152700225,2887170539,-734470314
2004-08,Alemania,DE,Alimentos y animales vivos,0,2074631678,2737522392,-662890714
2004-09,Alemania,DE,Alimentos y animales vivos,0,2189158645,2834301449,-645142804
2004-10,Alemania,DE,Alimentos y animales vivos,0,2338145275,2976392810,-638247535
2004-11,Alemania,DE,Alimentos y animales vivos,0,2463008813,3105134647,-642125834
2004-12,Alemania,DE,Alimentos y animales vivos,0,2106083452,2890327676,-784244224
2005-01,Alemania,DE,Alimentos y animales vivos,0,2297331484,2827803133,-530471649
2005-02,Alemania,DE,Alimentos y animales vivos,0,2176188841,2647979394,-471790553
2005-03,Alemania,DE,Alimentos y animales vivos,0,2248078058,2843606357,-595528299
2005-04,Alemania,DE,Alimentos y animales vivos,0,2251366035,3111744986,-860378951
2005-05,Alemania,DE,Alimentos y animales vivos,0,2551273562,3267387340,-716113778
2005-06,Alemania,DE,Alimentos y animales vivos,0,2306480219,2995522649,-689042430
2005-07,Alemania,DE,Alimentos y animales vivos,0,2335725642,2873853425,-538127783
2005-08,Alemania,DE,Alimentos y animales vivos,0,2393649084,3138742260,-745093176
2005-09,Alemania,DE,Alimentos y animales vivos,0,2492541520,3125332684,-632791164
2005-10,Alemania,DE,Alimentos y animales vivos,0,2655455101,3277266868,-621811767
2005-11,Alemania,DE,Alimentos y animales vivos,0,2599226929,3321331488,-722104559
2005-12,Alemania,DE,Alimentos y animales vivos,0,2630595313,3510422429,-879827116
2006-01,Alemania,DE,Alimentos y animales vivos,0,2593097688,3263755835,-670658147
2006-02,Alemania,DE,Alimentos y animales vivos,0,2499635059,3033785354,-534150295
2006-03,Alemania,DE,Alimentos y animales vivos,0,2541922080,3328957708,-787035628
2006-04,Alemania,DE,Alimentos y animales vivos,0,2428164167,3305265050,-877100883
2006-05,Alemania,DE,Alimentos y animales vivos,0,2619114599,3418476510,-799361911
2006-06,Alemania,DE,Alimentos y animales vivos,0,2530093277,3338319898,-808226621
2006-07,Alemania,DE,Alimentos y animales vivos,0,2506128988,3354831743,-848702755
2006-08,Alemania,DE,Alimentos y animales vivos,0,2704168415,3398783592,-694615177
2006-09,Alemania,DE,Alimentos y animales vivos,0,2785670709,3451202140,-665531431
2006-10,Alemania,DE,Alimentos y animales vivos,0,3067664721,3713936509,-646271788
2006-11,Alemania,DE,Alimentos y animales vivos,0,2807342952,3390817854,-583474902
2006-12,Alemania,DE,Alimentos y animales vivos,0,2850251846,3604004602,-753752756
2007-01,Alemania,DE,Alimentos y animales vivos,0,2702636556,3500211472,-797574916
2007-02,Alemania,DE,Alimentos y animales vivos,0,2803100219,3422300059,-619199840
2007-03,Alemania,DE,Alimentos y animales vivos,0,2807875383,3738997304,-931121921
2007-04,Alemania,DE,Alimentos y animales vivos,0,2986370670,3783797094,-797426424
2007-05,Alemania,DE,Alimentos y animales vivos,0,2779995457,3321680459,-541685002
2007-06,Alemania,DE,Alimentos y animales vivos,0,2984904403,3663267080,-678362677
2007-07,Alemania,DE,Alimentos y animales vivos,0,2919709513,3594173739,-674464226
2007-08,Alemania,DE,Alimentos y animales vivos,0,3150395904,3732684239,-582288335
2007-09,Alemania,DE,Alimentos y animales vivos,0,3259182910,3828962144,-569779234
2007-10,Alemania,DE,Alimentos y animales vivos,0,3301751262,4061212867,-759461605
2007-11,Alemania,DE,Alimentos y animales vivos,0,3594031577,4008689755,-414658178
2007-12,Alemania,DE,Alimentos y animales vivos,0,3213661027,3928942182,-715281155
2008-01,Alemania,DE,Alimentos y animales vivos,0,3272220633,4046978141,-774757508
2008-02,Alemania,DE,Alimentos y animales vivos,0,3169775844,3829535279,-659759435
2008-03,Alemania,DE,Alimentos y animales vivos,0,3102485700,3890506944,-788021244
2008-04,Alemania,DE,Alimentos y animales vivos,0,3402315079,4068994347,-666679268
2008-05,Alemania,DE,Alimentos y animales vivos,0,3445890969,4094741731,-648850762
2008-06,Alemania,DE,Alimentos y animales vivos,0,3472159719,3895931083,-423771364
2008-07,Alemania,DE,Alimentos y animales vivos,0,3355270787,4018717056,-663446269
2008-08,Alemania,DE,Alimentos y animales vivos,0,3348444764,3725291678,-376846914
2008-09,Alemania,DE,Alimentos y animales vivos,0,3578519440,3906439153,-327919713
2008-10,Alemania,DE,Alimentos y animales vivos,0,3967198808,4169080261,-201881453
2008-11,Alemania,DE,Alimentos y animales vivos,0,3381813020,4039049106,-657236086
2008-12,Alemania,DE,Alimentos y animales vivos,0,3304660721,3934356157,-629695436
2009-01,Alemania,DE,Alimentos y animales vivos,0,3178635317,3922486865,-743851548
2009-02,Alemania,DE,Alimentos y animales vivos,0,3063570949,3718183691,-654612742
2009-03,Alemania,DE,Alimentos y animales vivos,0,3264801138,3999217864,-734416726
2009-04,Alemania,DE,Alimentos y animales vivos,0,3160155046,4031925416,-871770370
2009-05,Alemania,DE,Alimentos y animales vivos,0,3136618880,3721086256,-584467376
2009-06,Alemania,DE,Alimentos y animales vivos,0,3192043170,3565037318,-372994148
2009-07,Alemania,DE,Alimentos y animales vivos,0,3402473912,3735746241,-333272329
2009-08,Alemania,DE,Alimentos y animales vivos,0,3183306014,3567569115,-384263101
2009-09,Alemania,DE,Alimentos y animales vivos,0,3304969492,3695167422,-390197930
2009-10,Alemania,DE,Alimentos y animales vivos,0,3422899458,3794077804,-371178346
2009-11,Alemania,DE,Alimentos y animales vivos,0,3263113889,3658125004,-395011115
2009-12,Alemania,DE,Alimentos y animales vivos,0,3330395170,3970081748,-639686578
2010-01,Alemania,DE,Alimentos y animales vivos,0,3012333876,3708867259,-696533383
2010-02,Alemania,DE,Alimentos y animales vivos,0,3094703231,3757612984,-662909753
2010-03,Alemania,DE,Alimentos y animales vivos,0,3648359750,4294525316,-646165566
2010-04,Alemania,DE,Alimentos y animales vivos,0,3211513078,3890382333,-678869255
2010-05,Alemania,DE,Alimentos y animales vivos,0,3312627493,4084175327,-771547834
2010-06,Alemania,DE,Alimentos y animales vivos,0,3518237305,4059781508,-541544203
2010-07,Alemania,DE,Alimentos y animales vivos,0,3403361991,4046967956,-643605965
2010-08,Alemania,DE,Alimentos y animales vivos,0,3447374101,4035619502,-588245401
2010-09,Alemania,DE,Alimentos y animales vivos,0,3750694173,4137931644,-387237471
2010-10,Alemania,DE,Alimentos y animales vivos,0,3916114772,4307534065,-391419293
2010-11,Alemania,DE,Alimentos y animales vivos,0,3818694978,4401506540,-582811562
2010-12,Alemania,DE,Alimentos y animales vivos,0,3745891960,4419676073,-673784113
2011-01,Alemania,DE,Alimentos y animales vivos,0,3553323758,4351874860,-798551102
2011-02,Alemania,DE,Alimentos y animales vivos,0,3627667184,4300337728,-672670544
2011-03,Alemania,DE,Alimentos y animales vivos,0,4098505032,4784079049,-685574017
2011-04,Alemania,DE,Alimentos y animales vivos,0,3832204239,4528787790,-696583551
2011-05,Alemania,DE,Alimentos y animales vivos,0,3754318502,4535888662,-781570160
2011-06,Alemania,DE,Alimentos y animales vivos,0,3936439513,4515624359,-579184846
2011-07,Alemania,DE,Alimentos y animales vivos,0,3545251379,4163806347,-618554968
2011-08,Alemania,DE,Alimentos y animales vivos,0,3836037211,4395249204,-559211993
2011-09,Alemania,DE,Alimentos y animales vivos,0,4252147131,4517800549,-265653418
2011-10,Alemania,DE,Alimentos y animales vivos,0,4016291845,4618990287,-602698442
2011-11,Alemania,DE,Alimentos y animales vivos,0,4058274282,4520864236,-462589954
2011-12,Alemania,DE,Alimentos y animales vivos,0,3887015075,4728463601,-841448526
2012-01,Alemania,DE,Alimentos y animales vivos,0,3731731355,4418013768,-686282413
2012-02,Alemania,DE,Alimentos y animales vivos,0,3913733394,4622120187,-708386793
2012-03,Alemania,DE,Alimentos y animales vivos,0,4108640327,4931935866,-823295539
2012-04,Alemania,DE,Alimentos y animales vivos,0,3634230739,4307144542,-672913803
2012-05,Alemania,DE,Alimentos y animales vivos,0,4121033749,4779759262,-658725513
2012-06,Alemania,DE,Alimentos y animales vivos,0,4031461358,4558912742,-527451384
2012-07,Alemania,DE,Alimentos y animales vivos,0,3990961691,4606545586,-615583895
2012-08,Alemania,DE,Alimentos y animales vivos,0,4207558371,4548328178,-340769807
2012-09,Alemania,DE,Alimentos y animales vivos,0,4102019244,4494101737,-392082493
2012-10,Alemania,DE,Alimentos y animales vivos,0,4923641235,5203427865,-279786630
2012-11,Alemania,DE,Alimentos y animales vivos,0,4519698661,4810981410,-291282749
2012-12,Alemania,DE,Alimentos y animales vivos,0,3976568011,4665791367,-689223356
2013-01,Alemania,DE,Alimentos y animales vivos,0,4472810604,4934857939,-462047335
2013-02,Alemania,DE,Alimentos y animales vivos,0,4098683469,4513291743,-414608274
2013-03,Alemania,DE,Alimentos y animales vivos,0,4436846557,4848240911,-411394354
2013-04,Alemania,DE,Alimentos y animales vivos,0,4214004062,4817007896,-603003834
2013-05,Alemania,DE,Alimentos y animales vivos,0,4382718836,4946759452,-564040616
2013-06,Alemania,DE,Alimentos y animales vivos,0,4280908360,4808360582,-527452222
2013-07,Alemania,DE,Alimentos y animales vivos,0,4404918767,4781792373,-376873606
2013-08,Alemania,DE,Alimentos y animales vivos,0,4373885238,4670648140,-296762902
2013-09,Alemania,DE,Alimentos y animales vivos,0,4503258431,4654180928,-150922497
2013-10,Alemania,DE,Alimentos y animales vivos,0,4884087640,5226443308,-342355668
2013-11,Alemania,DE,Alimentos y animales vivos,0,4455186466,4691615268,-236428802
2013-12,Alemania,DE,Alimentos y animales vivos,0,4272183027,5103492881,-831309854
2014-01,Alemania,DE,Alimentos y animales vivos,0,4555234035,5136211943,-580977908
2014-02,Alemania,DE,Alimentos y animales vivos,0,4315013627,4743356024,-428342397
2014-03,Alemania,DE,Alimentos y animales vivos,0,4397681741,4952284281,-554602540
2014-04,Alemania,DE,Alimentos y animales vivos,0,4509988462,5127773978,-617785516
2014-05,Alemania,DE,Alimentos y animales vivos,0,4394078671,4786916445,-392837774
2014-06,Alemania,DE,Alimentos y animales vivos,0,4385161598,5019342953,-634181355
2014-07,Alemania,DE,Alimentos y animales vivos,0,4588896746,4917196011,-328299265
2014-08,Alemania,DE,Alimentos y animales vivos,0,4286610216,4615517433,-328907217
2014-09,Alemania,DE,Alimentos y animales vivos,0,4681289595,4991446769,-310157174
2014-10,Alemania,DE,Alimentos y animales vivos,0,4916833094,5302958597,-386125503
2014-11,Alemania,DE,Alimentos y animales vivos,0,4494780078,5055759136,-560979058
2014-12,Alemania,DE,Alimentos y animales vivos,0,4379870865,5231313159,-851442294
2015-01,Alemania,DE,Alimentos y animales vivos,0,4372127285,4997727373,-625600088
2015-02,Alemania,DE,Alimentos y animales vivos,0,4332576865,4899874268,-567297403
2015-03,Alemania,DE,Alimentos y animales vivos,0,4882283511,5746412471,-864128960
2015-04,Alemania,DE,Alimentos y animales vivos,0,4431001247,5323994042,-892992795
2015-05,Alemania,DE,Alimentos y animales vivos,0,4512437258,5253936409,-741499151
2015-06,Alemania,DE,Alimentos y animales vivos,0,4679142197,5290637226,-611495029
2015-07,Alemania,DE,Alimentos y animales vivos,0,4622000788,5325012514,-703011726
2015-08,Alemania,DE,Alimentos y animales vivos,0,4263500851,5004991877,-741491026
2015-09,Alemania,DE,Alimentos y animales vivos,0,4702296444,5395181971,-692885527
2015-10,Alemania,DE,Alimentos y animales vivos,0,4809746471,5582138616,-772392145
2015-11,Alemania,DE,Alimentos y animales vivos,0,4770956545,5631774800,-860818255
2015-12,Alemania,DE,Alimentos y animales vivos,0,4557886890,5494444912,-936558022
2016-01,Alemania,DE,Alimentos y animales vivos,0,4313149922,5253384086,-940234164
2016-02,Alemania,DE,Alimentos y animales vivos,0,4371174497,5391004719,-1019830222
2016-03,Alemania,DE,Alimentos y animales vivos,0,4616181049,5589714024,-973532975
2016-04,Alemania,DE,Alimentos y animales vivos,0,4600982483,5544849657,-943867174
2016-05,Alemania,DE,Alimentos y animales vivos,0,4454466303,5446032208,-991565905
2016-06,Alemania,DE,Alimentos y animales vivos,0,4847750579,5464501323,-616750744
2016-07,Alemania,DE,Alimentos y animales vivos,0,4537029957,5221789957,-684760000
2016-08,Alemania,DE,Alimentos y animales vivos,0,4723264660,5387022649,-663757989
2016-09,Alemania,DE,Alimentos y animales vivos,0,5058600577,5558481625,-499881048
2016-10,Alemania,DE,Alimentos y animales vivos,0,4793271766,5519045220,-725773454
2016-11,Alemania,DE,Alimentos y animales vivos,0,5015223639,5986130466,-970906827
2016-12,Alemania,DE,Alimentos y animales vivos,0,4684128836,5857226613,-1173097777
2017-01,Alemania,DE,Alimentos y animales vivos,0,4736104936,5881675212,-1145570276
2017-02,Alemania,DE,Alimentos y animales vivos,0,4543993105,5508220445,-964227340
2017-03,Alemania,DE,Alimentos y animales vivos,0,4985147525,5850449343,-865301818
2017-04,Alemania,DE,Alimentos y animales vivos,0,4784401126,5848806544,-1064405418
2017-05,Alemania,DE,Alimentos y animales vivos,0,4961276178,6016406096,-1055129918
2017-06,Alemania,DE,Alimentos y animales vivos,0,4894306284,5664763650,-770457366
2017-07,Alemania,DE,Alimentos y animales vivos,0,4732489158,5677621366,-945132208
2017-08,Alemania,DE,Alimentos y animales vivos,0,4883398310,5453221366,-569823056
2017-09,Alemania,DE,Alimentos y animales vivos,0,5134632304,5967988292,-833355988
2017-10,Alemania,DE,Alimentos y animales vivos,0,5129038640,5893625623,-764586983
2017-11,Alemania,DE,Alimentos y animales vivos,0,5182635361,6256553862,-1073918501
2017-12,Alemania,DE,Alimentos y animales vivos,0,4747392761,5982491997,-1235099236
2018-01,Alemania,DE,Alimentos y animales vivos,0,4760767171,5829147892,-1068380721
2018-02,Alemania,DE,Alimentos y animales vivos,0,4646960901,5597477802,-950516901
2018-03,Alemania,DE,Alimentos y animales vivos,0,4867492551,5846444942,-978952391
2018-04,Alemania,DE,Alimentos y animales vivos,0,4690586994,5886333198,-1195746204
2018-05,Alemania,DE,Alimentos y animales vivos,0,4735623739,5737657279,-1002033540
2018-06,Alemania,DE,Alimentos y animales vivos,0,4772810138,5648452806,-875642668
2018-07,Alemania,DE,Alimentos y animales vivos,0,4905556752,6001265765,-1095709013
2018-08,Alemania,DE,Alimentos y animales vivos,0,4931567590,5786161389,-854593799
2018-09,Alemania,DE,Alimentos y animales vivos,0,4760608733,5556969128,-796360395
2018-10,Alemania,DE,Alimentos y animales vivos,0,5200960902,5974185314,-773224412
2018-11,Alemania,DE,Alimentos y animales vivos,0,5097112209,6018814961,-921702752
2018-12,Alemania,DE,Alimentos y animales vivos,0,4454639325,5589006284,-1134366959
2019-01,Alemania,DE,Alimentos y animales vivos,0,4905447374,5987207964,-1081760590
2019-02,Alemania,DE,Alimentos y animales vivos,0,4725492858,5793488470,-1067995612
2019-03,Alemania,DE,Alimentos y animales vivos,0,5023470702,5831600916,-808130214
2019-04,Alemania,DE,Alimentos y animales vivos,0,4912901986,5994113838,-1081211852
2019-05,Alemania,DE,Alimentos y animales vivos,0,4868880265,5844989658,-976109393
2019-06,Alemania,DE,Alimentos y animales vivos,0,4823433933,5908388285,-1084954352
2019-07,Alemania,DE,Alimentos y animales vivos,0,5073871398,5959057059,-885185661
2019-08,Alemania,DE,Alimentos y animales vivos,0,5002807436,5643395844,-640588408
2019-09,Alemania,DE,Alimentos y animales vivos,0,5188141446,5840355940,-652214494
2019-10,Alemania,DE,Alimentos y animales vivos,0,5577945131,5990404648,-412459517
2019-11,Alemania,DE,Alimentos y animales vivos,0,5413794901,6336942024,-923147123
2019-12,Alemania,DE,Alimentos y animales vivos,0,4892016684,5741319018,-849302334
2020-01,Alemania,DE,Alimentos y animales vivos,0,5280901182,6216153593,-935252411
2020-02,Alemania,DE,Alimentos y animales vivos,0,5324217799,6038046505,-713828706
2020-03,Alemania,DE,Alimentos y animales vivos,0,5602831963,6633863256,-1031031293
2020-04,Alemania,DE,Alimentos y animales vivos,0,4833759091,6155189645,-1321430554
2020-05,Alemania,DE,Alimentos y animales vivos,0,4599510889,5742737359,-1143226470
2020-06,Alemania,DE,Alimentos y animales vivos,0,4736855507,5832835653,-1095980146
2020-07,Alemania,DE,Alimentos y animales vivos,0,4923205054,5816406516,-893201462
2020-08,Alemania,DE,Alimentos y animales vivos,0,4927414248,5461240171,-533825923
2020-09,Alemania,DE,Alimentos y animales vivos,0,5113529108,5950835329,-837306221
2020-10,Alemania,DE,Alimentos y animales vivos,0,5257378542,6040851567,-783473025
2020-11,Alemania,DE,Alimentos y animales vivos,0,5111083956,6178549463,-1067465507
2020-12,Alemania,DE,Alimentos y animales vivos,0,4965906881,5734645758,-768738877
2021-01,Alemania,DE,Alimentos y animales vivos,0,4718725061,5697581722,-978856661
2021-02,Alemania,DE,Alimentos y animales vivos,0,4925137146,5806736944,-881599798
2021-03,Alemania,DE,Alimentos y animales vivos,0,5588894749,6664964509,-1076069760
2021-04,Alemania,DE,Alimentos y animales vivos,0,4876142171,5992057378,-1115915207
2021-05,Alemania,DE,Alimentos y animales vivos,0,5119171094,6164142513,-1044971419
2021-06,Alemania,DE,Alimentos y animales vivos,0,5084510479,6301953835,-1217443356
2021-07,Alemania,DE,Alimentos y animales vivos,0,5157686101,6034031387,-876345286
2021-08,Alemania,DE,Alimentos y animales vivos,0,5177170894,5796519113,-619348219
2021-09,Alemania,DE,Alimentos y animales vivos,0,5500178815,6230765086,-730586271
2021-10,Alemania,DE,Alimentos y animales vivos,0,5650042657,6483714992,-833672335
2021-11,Alemania,DE,Alimentos y animales vivos,0,5762093276,6814409599,-1052316323
2021-12,Alemania,DE,Alimentos y animales vivos,0,5603931114,6861258748,-1257327634
2022-01,Alemania,DE,Alimentos y animales vivos,0,5409871387,6312448573,-902577186
2022-02,Alemania,DE,Alimentos y animales vivos,0,5493232915,6410281772,-917048857
2022-03,Alemania,DE,Alimentos y animales vivos,0,6501199618,7870515808,-1369316190
2022-04,Alemania,DE,Alimentos y animales vivos,0,5746740720,7207206847,-1460466127
2022-05,Alemania,DE,Alimentos y animales vivos,0,6145781723,7609203683,-1463421960
2022-06,Alemania,DE,Alimentos y animales vivos,0,6436539401,7311212816,-874673415
2022-07,Alemania,DE,Alimentos y animales vivos,0,6239198938,7127069802,-887870864
2022-08,Alemania,DE,Alimentos y animales vivos,0,6760366265,7302508840,-542142575
2022-09,Alemania,DE,Alimentos y animales vivos,0,7051038692,7547916745,-496878053
2022-10,Alemania,DE,Alimentos y animales vivos,0,6644786940,7599946347,-955159407
2022-11,Alemania,DE,Alimentos y animales vivos,0,7057516569,8326149447,-1268632878
2022-12,Alemania,DE,Alimentos y animales vivos,0,6367777881,7610884826,-1243106945
2023-01,Alemania,DE,Alimentos y animales vivos,0,6554231070,7448284755,-894053685
2023-02,Alemania,DE,Alimentos y animales vivos,0,6320835191,7477083928,-1156248737
2023-03,Alemania,DE,Alimentos y animales vivos,0,7296939950,8672428072,-1375488122
2023-04,Alemania,DE,Alimentos y animales vivos,0,6105076736,7176570192,-1071493456
2023-05,Alemania,DE,Alimentos y animales vivos,0,6715271225,7981558430,-1266287205
2023-06,Alemania,DE,Alimentos y animales vivos,0,6842702245,7906730290,-1064028045
2023-07,Alemania,DE,Alimentos y animales vivos,0,6451814253,7343039506,-891225253
2023-08,Alemania,DE,Alimentos y animales vivos,0,6682003651,7392769937,-710766286
2023-09,Alemania,DE,Alimentos y animales vivos,0,6665060324,7280062335,-615002011
2023-10,Alemania,DE,Alimentos y animales vivos,0,6858589852,7611284252,-752694400
2023-11,Alemania,DE,Alimentos y animales vivos,0,6969030646,8161434254,-1192403608
2023-12,Alemania,DE,Alimentos y animales vivos,0,6108532575,7572028484,-1463495909
2024-01,Alemania,DE,Alimentos y animales vivos,0,6743730594,7733524420,-989793826
2024-02,Alemania,DE,Alimentos y animales vivos,0,6578155243,8096485832,-1518330589
2024-03,Alemania,DE,Alimentos y animales vivos,0,6608987236,8283197398,-1674210162
2024-04,Alemania,DE,Alimentos y animales vivos,0,6886335471,8498959396,-1612623925
2024-05,Alemania,DE,Alimentos y animales vivos,0,6747134467,8057614890,-1310480423
2024-06,Alemania,DE,Alimentos y animales vivos,0,6615222803,7826077306,-1210854503
2024-07,Alemania,DE,Alimentos y animales vivos,0,7274028935,8359904527,-1085875592
2024-08,Alemania,DE,Alimentos y animales vivos,0,6966737120,7663129919,-696392799
2024-09,Alemania,DE,Alimentos y animales vivos,0,7042950916,8315903920,-1272953004
2024-10,Alemania,DE,Alimentos y animales vivos,0,7589161521,8931454355,-1342292834
2024-11,Alemania,DE,Alimentos y animales vivos,0,7244855254,9042477837,-1797622583
2024-12,Alemania,DE,Alimentos y animales vivos,0,6505703812,8308778694,-1803074882
2025-01,Alemania,DE,Alimentos y animales vivos,0,7276816087,8759458306,-1482642219
2025-02,Alemania,DE,Alimentos y animales vivos,0,7014266710,8658058800,-1643792090
2025-03,Alemania,DE,Alimentos y animales vivos,0,7450399494,9250635741,-1800236247
2025-04,Alemania,DE,Alimentos y animales vivos,0,7322860366,9402906124,-2080045758
2025-05,Alemania,DE,Alimentos y animales vivos,0,7208339890,9270875449,-2062535559
2025-06,Alemania,DE,Alimentos y animales vivos,0,7246805029,9207180234,-1960375205
2025-07,Alemania,DE,Alimentos y animales vivos,0,7773493924,9553339669,-1779845745
2025-08,Alemania,DE,Alimentos y animales vivos,0,7169863240,8638333839,-1468470599
2025-09,Alemania,DE,Alimentos y animales vivos,0,7854727902,9296133250,-1441405348
2025-10,Alemania,DE,Alimentos y animales vivos,0,8218038621,9618002584,-1399963963
2002-01,Alemania,DE,Bebidas y tabaco,1,299848728,417596134,-117747406
2002-02,Alemania,DE,Bebidas y tabaco,1,376139190,424502869,-48363679
2002-03,Alemania,DE,Bebidas y tabaco,1,291943944,389194137,-97250193
2002-04,Alemania,DE,Bebidas y tabaco,1,359701114,461989986,-102288872
2002-05,Alemania,DE,Bebidas y tabaco,1,458299663,451430725,6868938
2002-06,Alemania,DE,Bebidas y tabaco,1,455021523,479144064,-24122541
2002-07,Alemania,DE,Bebidas y tabaco,1,429190507,466380837,-37190330
2002-08,Alemania,DE,Bebidas y tabaco,1,393769882,411193570,-17423688
2002-09,Alemania,DE,Bebidas y tabaco,1,445266232,447704032,-2437800
2002-10,Alemania,DE,Bebidas y tabaco,1,381474356,487913739,-106439383
2002-11,Alemania,DE,Bebidas y tabaco,1,456679405,570602070,-113922665
2002-12,Alemania,DE,Bebidas y tabaco,1,316296969,484099144,-167802175
2003-01,Alemania,DE,Bebidas y tabaco,1,314312016,409152935,-94840919
2003-02,Alemania,DE,Bebidas y tabaco,1,346707505,393379287,-46671782
2003-03,Alemania,DE,Bebidas y tabaco,1,328544819,466123061,-137578242
2003-04,Alemania,DE,Bebidas y tabaco,1,437993510,418824265,19169245
2003-05,Alemania,DE,Bebidas y tabaco,1,401068292,415360947,-14292655
2003-06,Alemania,DE,Bebidas y tabaco,1,430479740,479376092,-48896352
2003-07,Alemania,DE,Bebidas y tabaco,1,419762684,426091487,-6328803
2003-08,Alemania,DE,Bebidas y tabaco,1,452893632,450164054,2729578
2003-09,Alemania,DE,Bebidas y tabaco,1,419663002,354056508,65606494
2003-10,Alemania,DE,Bebidas y tabaco,1,358210872,432708900,-74498028
2003-11,Alemania,DE,Bebidas y tabaco,1,386876100,401519522,-14643422
2003-12,Alemania,DE,Bebidas y tabaco,1,382424826,513221330,-130796504
2004-01,Alemania,DE,Bebidas y tabaco,1,309979698,376401830,-66422132
2004-02,Alemania,DE,Bebidas y tabaco,1,356645126,366179331,-9534205
2004-03,Alemania,DE,Bebidas y tabaco,1,359673208,444396125,-84722917
2004-04,Alemania,DE,Bebidas y tabaco,1,400907367,437612231,-36704864
2004-05,Alemania,DE,Bebidas y tabaco,1,422024431,430334026,-8309595
2004-06,Alemania,DE,Bebidas y tabaco,1,471538972,398338486,73200486
2004-07,Alemania,DE,Bebidas y tabaco,1,497867780,436067935,61799845
2004-08,Alemania,DE,Bebidas y tabaco,1,416031452,417315766,-1284314
2004-09,Alemania,DE,Bebidas y tabaco,1,419022347,393291514,25730833
2004-10,Alemania,DE,Bebidas y tabaco,1,387412077,423077238,-35665161
2004-11,Alemania,DE,Bebidas y tabaco,1,441718530,522095597,-80377067
2004-12,Alemania,DE,Bebidas y tabaco,1,395869184,445650296,-49781112
2005-01,Alemania,DE,Bebidas y tabaco,1,409479290,373084402,36394888
2005-02,Alemania,DE,Bebidas y tabaco,1,377257643,374103790,3153853
2005-03,Alemania,DE,Bebidas y tabaco,1,430963357,417293475,13669882
2005-04,Alemania,DE,Bebidas y tabaco,1,423900551,416393147,7507404
2005-05,Alemania,DE,Bebidas y tabaco,1,559231707,432796300,126435407
2005-06,Alemania,DE,Bebidas y tabaco,1,551791931,420321753,131470178
2005-07,Alemania,DE,Bebidas y tabaco,1,537169038,437916109,99252929
2005-08,Alemania,DE,Bebidas y tabaco,1,530404872,442953246,87451626
2005-09,Alemania,DE,Bebidas y tabaco,1,569378489,420099194,149279295
2005-10,Alemania,DE,Bebidas y tabaco,1,530134899,498413322,31721577
2005-11,Alemania,DE,Bebidas y tabaco,1,467847632,498895482,-31047850
2005-12,Alemania,DE,Bebidas y tabaco,1,464443001,544288202,-79845201
2006-01,Alemania,DE,Bebidas y tabaco,1,405314752,460310535,-54995783
