fecha,pais,pais_code,sector,sector_code,exportaciones,importaciones,balance,moneda_original
2012-09,China,CN,Materiales crudos,2,337681005.0,11371627955.0,-11033946950.0,USD
2016-01,China,CN,Materiales crudos,2,239370224.0,6689463897.0,-6450093673.0,USD
2016-02,China,CN,Materiales crudos,2,195675776.0,6274120254.0,-6078444478.0,USD
2016-03,China,CN,Materiales crudos,2,314918569.0,7314110941.0,-6999192372.0,USD
2016-04,China,CN,Materiales crudos,2,287392148.0,7612239384.0,-7324847236.0,USD
2016-05,China,CN,Materiales crudos,2,287660024.0,8369745094.0,-8082085070.0,USD
2016-06,China,CN,Materiales crudos,2,283093284.0,7825486387.0,-7542393103.0,USD
2016-07,China,CN,Materiales crudos,2,253861934.0,8287703342.0,-8033841408.0,USD
2016-08,China,CN,Materiales crudos,2,306570913.0,8638044910.0,-8331473997.0,USD
2016-09,China,CN,Materiales crudos,2,280382770.0,9102087704.0,-8821704934.0,USD
2016-10,China,CN,Materiales crudos,2,235177938.0,8328656436.0,-8093478498.0,USD
2016-11,China,CN,Materiales crudos,2,288632045.0,10142244514.0,-9853612469.0,USD
2016-12,China,CN,Materiales crudos,2,277355351.0,10569512141.0,-10292156790.0,USD
2017-01,China,CN,Materiales crudos,2,277112823.0,11673556351.0,-11396443528.0,USD
2017-02,China,CN,Materiales crudos,2,201923342.0,11087659087.0,-10885735745.0,USD
2017-03,China,CN,Materiales crudos,2,319513740.0,12723769146.0,-12404255406.0,USD
2017-04,China,CN,Materiales crudos,2,321183780.0,10620862855.0,-10299679075.0,USD
2017-05,China,CN,Materiales crudos,2,331755203.0,10287013336.0,-9955258133.0,USD
2017-06,China,CN,Materiales crudos,2,299429807.0,10092227092.0,-9792797285.0,USD
2017-07,China,CN,Materiales crudos,2,333875365.0,9529978625.0,-9196103260.0,USD
2017-08,China,CN,Materiales crudos,2,355131607.0,10842912017.0,-10487780410.0,USD
2017-09,China,CN,Materiales crudos,2,360353888.0,12471621397.0,-12111267509.0,USD
2017-10,China,CN,Materiales crudos,2,327027542.0,10206921950.0,-9879894408.0,USD
2017-11,China,CN,Materiales crudos,2,374721655.0,12111340013.0,-11736618358.0,USD
2017-12,China,CN,Materiales crudos,2,432772968.0,11197246436.0,-10764473468.0,USD
2018-01,China,CN,Materiales crudos,2,452822280.0,13305140331.0,-12852318051.0,USD
2018-02,China,CN,Materiales crudos,2,315861542.0,11405574427.0,-11089712885.0,USD
2018-03,China,CN,Materiales crudos,2,399456272.0,12058858385.0,-11659402113.0,USD
2018-04,China,CN,Materiales crudos,2,430118325.0,11040198222.0,-10610079897.0,USD
2018-05,China,CN,Materiales crudos,2,477961816.0,12027364279.0,-11549402463.0,USD
2018-06,China,CN,Materiales crudos,2,423337877.0,11395318479.0,-10971980602.0,USD
2018-07,China,CN,Materiales crudos,2,417074881.0,12003206023.0,-11586131142.0,USD
2018-08,China,CN,Materiales crudos,2,371833363.0,11940103936.0,-11568270573.0,USD
2018-09,China,CN,Materiales crudos,2,387491967.0,12771816566.0,-12384324599.0,USD
2018-10,China,CN,Materiales crudos,2,390930233.0,11842691798.0,-11451761565.0,USD
2018-11,China,CN,Materiales crudos,2,395483744.0,12526182514.0,-12130698770.0,USD
2018-12,China,CN,Materiales crudos,2,420320546.0,11576390095.0,-11156069549.0,USD
2019-01,China,CN,Materiales crudos,2,376176760.0,13123539788.0,-12747363028.0,USD
2019-02,China,CN,Materiales crudos,2,273070560.0,12512237949.0,-12239167389.0,USD
2019-03,China,CN,Materiales crudos,2,392809582.0,13142343701.0,-12749534119.0,USD
2019-04,China,CN,Materiales crudos,2,477345864.0,13139351968.0,-12662006104.0,USD
2019-05,China,CN,Materiales crudos,2,458631044.0,14196018972.0,-13737387928.0,USD
2019-06,China,CN,Materiales crudos,2,407969705.0,13032342047.0,-12624372342.0,USD
2019-07,China,CN,Materiales crudos,2,393284948.0,16884994443.0,-16491709495.0,USD
2019-08,China,CN,Materiales crudos,2,353528866.0,16525109176.0,-16171580310.0,USD
2019-09,China,CN,Materiales crudos,2,565557676.0,15585856991.0,-15020299315.0,USD
2019-10,China,CN,Materiales crudos,2,397563839.0,14960690921.0,-14563127082.0,USD
2019-11,China,CN,Materiales crudos,2,499597069.0,14702482922.0,-14202885853.0,USD
2019-12,China,CN,Materiales crudos,2,453405518.0,15298829004.0,-14845423486.0,USD
2020-01,China,CN,Materiales crudos,2,343767240.0,13773966311.0,-13430199071.0,USD
2020-02,China,CN,Materiales crudos,2,274388163.0,13128641240.0,-12854253077.0,USD
2020-03,China,CN,Materiales crudos,2,500653163.0,12874163625.0,-12373510462.0,USD
2020-04,China,CN,Materiales crudos,2,461556966.0,13931679991.0,-13470123025.0,USD
2020-05,China,CN,Materiales crudos,2,354928970.0,12656602716.0,-12301673746.0,USD
2020-06,China,CN,Materiales crudos,2,406168793.0,14914599403.0,-14508430610.0,USD
2020-07,China,CN,Materiales crudos,2,371800142.0,17629062016.0,-17257261874.0,USD
2020-08,China,CN,Materiales crudos,2,386028469.0,16911047833.0,-16525019364.0,USD
2020-09,China,CN,Materiales crudos,2,401939296.0,19879838167.0,-19477898871.0,USD
2020-10,China,CN,Materiales crudos,2,568272235.0,19327996663.0,-18759724428.0,USD
2020-11,China,CN,Materiales crudos,2,426463598.0,18912635298.0,-18486171700.0,USD
2020-12,China,CN,Materiales crudos,2,548946487.0,20142480070.0,-19593533583.0,USD
2021-01,China,CN,Materiales crudos,2,443123362.0,21891460927.0,-21448337565.0,USD
2021-02,China,CN,Materiales crudos,2,454307902.0,21560032741.0,-21105724839.0,USD
2021-03,China,CN,Materiales crudos,2,674387021.0,25630266125.0,-24955879104.0,USD
2021-04,China,CN,Materiales crudos,2,665037740.0,24773150347.0,-24108112607.0,USD
2021-05,China,CN,Materiales crudos,2,795418409.0,25147948443.0,-24352530034.0,USD
2021-06,China,CN,Materiales crudos,2,868160024.0,25564827738.0,-24696667714.0,USD
2021-07,China,CN,Materiales crudos,2,757135966.0,26510024873.0,-25752888907.0,USD
2021-08,China,CN,Materiales crudos,2,667987516.0,27359851903.0,-26691864387.0,USD
2021-09,China,CN,Materiales crudos,2,725226637.0,24426503330.0,-23701276693.0,USD
2021-10,China,CN,Materiales crudos,2,737330075.0,19989258429.0,-19251928354.0,USD
2021-11,China,CN,Materiales crudos,2,785075563.0,21152807765.0,-20367732202.0,USD
2021-12,China,CN,Materiales crudos,2,713768461.0,17391638511.0,-16677870050.0,USD
2022-01,China,CN,Materiales crudos,2,943323423.0,20924316949.0,-19980993526.0,USD
2022-02,China,CN,Materiales crudos,2,478569346.0,19145422329.0,-18666852983.0,USD
2022-03,China,CN,Materiales crudos,2,713181392.0,21710193784.0,-20997012392.0,USD
2022-04,China,CN,Materiales crudos,2,542886676.0,21269063836.0,-20726177160.0,USD
2022-05,China,CN,Materiales crudos,2,701567964.0,22216689929.0,-21515121965.0,USD
2022-06,China,CN,Materiales crudos,2,740464899.0,20884384300.0,-20143919401.0,USD
2022-07,China,CN,Materiales crudos,2,612417076.0,19935889426.0,-19323472350.0,USD
2022-08,China,CN,Materiales crudos,2,674362277.0,19633452489.0,-18959090212.0,USD
2022-09,China,CN,Materiales crudos,2,805149505.0,19392980181.0,-18587830676.0,USD
2022-10,China,CN,Materiales crudos,2,574312849.0,17222511278.0,-16648198429.0,USD
2022-11,China,CN,Materiales crudos,2,640391989.0,19980663706.0,-19340271717.0,USD
2022-12,China,CN,Materiales crudos,2,662997637.0,18438096818.0,-17775099181.0,USD
2023-01,China,CN,Materiales crudos,2,630782571.0,22285827759.0,-21655045188.0,USD
2023-02,China,CN,Materiales crudos,2,557051919.0,21223200854.0,-20666148935.0,USD
2023-03,China,CN,Materiales crudos,2,675008215.0,22125896916.0,-21450888701.0,USD
2023-04,China,CN,Materiales crudos,2,669035943.0,20910916930.0,-20241880987.0,USD
2023-05,China,CN,Materiales crudos,2,632840010.0,21683822119.0,-21050982109.0,USD
2023-06,China,CN,Materiales crudos,2,582723775.0,20358401857.0,-19775678082.0,USD
2023-07,China,CN,Materiales crudos,2,569295150.0,20082114377.0,-19512819227.0,USD
2023-08,China,CN,Materiales crudos,2,558466659.0,22352277676.0,-21793811017.0,USD
2023-09,China,CN,Materiales crudos,2,633673042.0,21682359528.0,-21048686486.0,USD
2023-10,China,CN,Materiales crudos,2,536168285.0,22035695551.0,-21499527266.0,USD
2023-11,China,CN,Materiales crudos,2,604915947.0,22368520813.0,-21763604866.0,USD
2023-12,China,CN,Materiales crudos,2,536964808.0,22640774966.0,-22103810158.0,USD
2024-01,China,CN,Materiales crudos,2,607001733.0,25458556410.0,-24851554677.0,USD
2024-02,China,CN,Materiales crudos,2,490417010.0,21661554353.0,-21171137343.0,USD
2024-03,China,CN,Materiales crudos,2,660667562.0,22021828563.0,-21361161001.0,USD
2024-04,China,CN,Materiales crudos,2,535950803.0,21682366535.0,-21146415732.0,USD
2024-05,China,CN,Materiales crudos,2,661693390.0,21739128310.0,-21077434920.0,USD
2024-06,China,CN,Materiales crudos,2,687785447.0,20830458874.0,-20142673427.0,USD
2024-07,China,CN,Materiales crudos,2,542370957.0,21426195548.0,-20883824591.0,USD
2024-08,China,CN,Materiales crudos,2,646193018.0,22381529217.0,-21735336199.0,USD
2024-09,China,CN,Materiales crudos,2,626368539.0,21232703593.0,-20606335054.0,USD
2024-10,China,CN,Materiales crudos,2,502204007.0,20605208744.0,-20103004737.0,USD
2024-11,China,CN,Materiales crudos,2,592314038.0,21146668891.0,-20554354853.0,USD
2024-12,China,CN,Materiales crudos,2,621583936.0,22823799372.0,-22202215436.0,USD
2010-01,China,CN,Combustibles minerales,3,2196884456.0,13215363417.0,-11018478961.0,USD
2010-02,China,CN,Combustibles minerales,3,1572562427.0,13983563261.0,-12411000834.0,USD
2010-03,China,CN,Combustibles minerales,3,2383342599.0,16046005602.0,-13662663003.0,USD
2010-04,China,CN,Combustibles minerales,3,2367386779.0,16606599678.0,-14239212899.0,USD
2010-05,China,CN,Combustibles minerales,3,2648983292.0,15122926280.0,-12473942988.0,USD
2010-06,China,CN,Combustibles minerales,3,2295689176.0,16953483905.0,-14657794729.0,USD
2010-07,China,CN,Combustibles minerales,3,2495635168.0,14501060136.0,-12005424968.0,USD
2010-08,China,CN,Combustibles minerales,3,2174468220.0,15506282418.0,-13331814198.0,USD
2010-09,China,CN,Combustibles minerales,3,2267180928.0,17512481433.0,-15245300505.0,USD
2010-10,China,CN,Combustibles minerales,3,1943004162.0,13198301248.0,-11255297086.0,USD
2010-11,China,CN,Combustibles minerales,3,2275663359.0,17010298127.0,-14734634768.0,USD
2010-12,China,CN,Combustibles minerales,3,2097808686.0,18808597989.0,-16710789303.0,USD
2011-01,China,CN,Combustibles minerales,3,2250254839.0,20125933113.0,-17875678274.0,USD
2011-02,China,CN,Combustibles minerales,3,2014050253.0,17714590992.0,-15700540739.0,USD
2011-03,China,CN,Combustibles minerales,3,3510601156.0,21529286369.0,-18018685213.0,USD
2011-04,China,CN,Combustibles minerales,3,2738373257.0,23111157276.0,-20372784019.0,USD
2011-05,China,CN,Combustibles minerales,3,3017343758.0,24638816867.0,-21621473109.0,USD
2011-06,China,CN,Combustibles minerales,3,2775480294.0,22549340121.0,-19773859827.0,USD
2011-07,China,CN,Combustibles minerales,3,2873103521.0,22216660144.0,-19343556623.0,USD
2011-08,China,CN,Combustibles minerales,3,2804984593.0,23717571889.0,-20912587296.0,USD
2011-09,China,CN,Combustibles minerales,3,2944557727.0,22893988115.0,-19949430388.0,USD
2011-10,China,CN,Combustibles minerales,3,2070825682.0,22557571548.0,-20486745866.0,USD
2011-11,China,CN,Combustibles minerales,3,2531374558.0,25715886494.0,-23184511936.0,USD
2011-12,China,CN,Combustibles minerales,3,2801256665.0,26686268370.0,-23885011705.0,USD
2012-01,China,CN,Combustibles minerales,3,2434581112.0,25431466997.0,-22996885885.0,USD
2012-02,China,CN,Combustibles minerales,3,2959146770.0,27432511987.0,-24473365217.0,USD
2012-03,China,CN,Combustibles minerales,3,2759357897.0,28537060708.0,-25777702811.0,USD
2012-04,China,CN,Combustibles minerales,3,2173500362.0,27500912532.0,-25327412170.0,USD
2012-05,China,CN,Combustibles minerales,3,2876642858.0,29823882593.0,-26947239735.0,USD
2012-06,China,CN,Combustibles minerales,3,2507015819.0,25365801975.0,-22858786156.0,USD
2012-07,China,CN,Combustibles minerales,3,2311487848.0,23428807707.0,-21117319859.0,USD
2012-08,China,CN,Combustibles minerales,3,2460103423.0,19582973424.0,-17122870001.0,USD
2012-09,China,CN,Combustibles minerales,3,2619763753.0,23242386296.0,-20622622543.0,USD
2016-01,China,CN,Combustibles minerales,3,1786652318.0,11860220671.0,-10073568353.0,USD
2016-02,China,CN,Combustibles minerales,3,1702937855.0,11775883525.0,-10072945670.0,USD
2016-03,China,CN,Combustibles minerales,3,2020861952.0,12774057664.0,-10753195712.0,USD
2016-04,China,CN,Combustibles minerales,3,1840436156.0,14295454193.0,-12455018037.0,USD
2016-05,China,CN,Combustibles minerales,3,1810237728.0,14282760273.0,-12472522545.0,USD
2016-06,China,CN,Combustibles minerales,3,2217526195.0,14959805761.0,-12742279566.0,USD
2016-07,China,CN,Combustibles minerales,3,2433240694.0,14895721751.0,-12462481057.0,USD
2016-08,China,CN,Combustibles minerales,3,2178702155.0,15407350748.0,-13228648593.0,USD
2016-09,China,CN,Combustibles minerales,3,2536569308.0,15792115569.0,-13255546261.0,USD
2016-10,China,CN,Combustibles minerales,3,2430455472.0,13989469721.0,-11559014249.0,USD
2016-11,China,CN,Combustibles minerales,3,2712137959.0,17062489051.0,-14350351092.0,USD
2016-12,China,CN,Combustibles minerales,3,3203769354.0,19440561082.0,-16236791728.0,USD
2017-01,China,CN,Combustibles minerales,3,2153738402.0,20324215926.0,-18170477524.0,USD
2017-02,China,CN,Combustibles minerales,3,2649950260.0,18753295911.0,-16103345651.0,USD
2017-03,China,CN,Combustibles minerales,3,3341901847.0,22319947222.0,-18978045375.0,USD
2017-04,China,CN,Combustibles minerales,3,2462829684.0,20630743798.0,-18167914114.0,USD
2017-05,China,CN,Combustibles minerales,3,2787371130.0,20899107631.0,-18111736501.0,USD
2017-06,China,CN,Combustibles minerales,3,2890712068.0,19857075202.0,-16966363134.0,USD
2017-07,China,CN,Combustibles minerales,3,2930192053.0,18254800009.0,-15324607956.0,USD
2017-08,China,CN,Combustibles minerales,3,2745795127.0,19157048373.0,-16411253246.0,USD
2017-09,China,CN,Combustibles minerales,3,2640237493.0,21408696913.0,-18768459420.0,USD
2017-10,China,CN,Combustibles minerales,3,2595269973.0,19220960386.0,-16625690413.0,USD
2017-11,China,CN,Combustibles minerales,3,4055199678.0,23867616699.0,-19812417021.0,USD
2017-12,China,CN,Combustibles minerales,3,4137568753.0,24931014132.0,-20793445379.0,USD
2018-01,China,CN,Combustibles minerales,3,3046250617.0,28678526274.0,-25632275657.0,USD
2018-02,China,CN,Combustibles minerales,3,2757237572.0,23841338553.0,-21084100981.0,USD
2018-03,China,CN,Combustibles minerales,3,4841506928.0,27033395841.0,-22191888913.0,USD
2018-04,China,CN,Combustibles minerales,3,3830323570.0,27038525352.0,-23208201782.0,USD
2018-05,China,CN,Combustibles minerales,3,4653508685.0,29168725859.0,-24515217174.0,USD
2018-06,China,CN,Combustibles minerales,3,3988190886.0,27506357804.0,-23518166918.0,USD
2018-07,China,CN,Combustibles minerales,3,3742968242.0,28863849203.0,-25120880961.0,USD
2018-08,China,CN,Combustibles minerales,3,4309480901.0,30531747498.0,-26222266597.0,USD
2018-09,China,CN,Combustibles minerales,3,3376921929.0,29455095078.0,-26078173149.0,USD
2018-10,China,CN,Combustibles minerales,3,3541144207.0,31517675430.0,-27976531223.0,USD
2018-11,China,CN,Combustibles minerales,3,3929796514.0,33725556366.0,-29795759852.0,USD
2018-12,China,CN,Combustibles minerales,3,4422641488.0,29839152377.0,-25416510889.0,USD
2019-01,China,CN,Combustibles minerales,3,3637911477.0,30397822330.0,-26759910853.0,USD
2019-02,China,CN,Combustibles minerales,3,2905428333.0,25101064964.0,-22195636631.0,USD
2019-03,China,CN,Combustibles minerales,3,4860095619.0,27467253305.0,-22607157686.0,USD
2019-04,China,CN,Combustibles minerales,3,4293874621.0,31252748734.0,-26958874113.0,USD
2019-05,China,CN,Combustibles minerales,3,3432913815.0,29722833169.0,-26289919354.0,USD
2019-06,China,CN,Combustibles minerales,3,3908987155.0,28420029958.0,-24511042803.0,USD
2019-07,China,CN,Combustibles minerales,3,4004710842.0,28511232058.0,-24506521216.0,USD
2019-08,China,CN,Combustibles minerales,3,3011265011.0,29053577745.0,-26042312734.0,USD
2019-09,China,CN,Combustibles minerales,3,3924808326.0,27788640534.0,-23863832208.0,USD
2019-10,China,CN,Combustibles minerales,3,3468773022.0,29477487187.0,-26008714165.0,USD
2019-11,China,CN,Combustibles minerales,3,4725680602.0,30662087719.0,-25936407117.0,USD
2019-12,China,CN,Combustibles minerales,3,4678604484.0,30270235554.0,-25591631070.0,USD
2020-01,China,CN,Combustibles minerales,3,3570430267.0,33344635000.0,-29774204733.0,USD
2020-02,China,CN,Combustibles minerales,3,3427574741.0,27255656000.0,-23828081259.0,USD
2020-03,China,CN,Combustibles minerales,3,4310048195.0,23944572317.0,-19634524122.0,USD
2020-04,China,CN,Combustibles minerales,3,3777129419.0,18725660148.0,-14948530729.0,USD
2020-05,China,CN,Combustibles minerales,3,1705738315.0,17377481619.0,-15671743304.0,USD
2020-06,China,CN,Combustibles minerales,3,1648125382.0,20884025595.0,-19235900213.0,USD
2020-07,China,CN,Combustibles minerales,3,1634884104.0,22493330903.0,-20858446799.0,USD
2020-08,China,CN,Combustibles minerales,3,2021118027.0,22536116610.0,-20514998583.0,USD
2020-09,China,CN,Combustibles minerales,3,1983448422.0,23221752368.0,-21238303946.0,USD
2020-10,China,CN,Combustibles minerales,3,2441882151.0,19926430971.0,-17484548820.0,USD
2020-11,China,CN,Combustibles minerales,3,2241777424.0,21356563332.0,-19114785908.0,USD
2020-12,China,CN,Combustibles minerales,3,2680436125.0,22650271113.0,-19969834988.0,USD
2021-01,China,CN,Combustibles minerales,3,2833028799.0,26304108417.0,-23471079618.0,USD
2021-02,China,CN,Combustibles minerales,3,3001295688.0,27409184799.0,-24407889111.0,USD
2021-03,China,CN,Combustibles minerales,3,4112771821.0,32862084447.0,-28749312626.0,USD
2021-04,China,CN,Combustibles minerales,3,4335789915.0,29629741295.0,-25293951380.0,USD
2021-05,China,CN,Combustibles minerales,3,3529383238.0,31313245738.0,-27783862500.0,USD
2021-06,China,CN,Combustibles minerales,3,4393697802.0,32698406126.0,-28304708324.0,USD
2021-07,China,CN,Combustibles minerales,3,3695275242.0,32582547703.0,-28887272461.0,USD
2021-08,China,CN,Combustibles minerales,3,3005706053.0,35901177088.0,-32895471035.0,USD
2021-09,China,CN,Combustibles minerales,3,3330325805.0,34954799864.0,-31624474059.0,USD
2021-10,China,CN,Combustibles minerales,3,3320577633.0,33551471898.0,-30230894265.0,USD
2021-11,China,CN,Combustibles minerales,3,3847064332.0,43125789777.0,-39278725445.0,USD
2021-12,China,CN,Combustibles minerales,3,3429560587.0,45100695441.0,-41671134854.0,USD
2022-01,China,CN,Combustibles minerales,3,3725695197.0,46479743513.0,-42754048316.0,USD
2022-02,China,CN,Combustibles minerales,3,3478559275.0,34082541253.0,-30603981978.0,USD
2022-03,China,CN,Combustibles minerales,3,4289359777.0,42884127557.0,-38594767780.0,USD
2022-04,China,CN,Combustibles minerales,3,4800663982.0,47535621474.0,-42734957492.0,USD
2022-05,China,CN,Combustibles minerales,3,4499649193.0,49601956754.0,-45102307561.0,USD
2022-06,China,CN,Combustibles minerales,3,4744019548.0,41942417412.0,-37198397864.0,USD
2022-07,China,CN,Combustibles minerales,3,4992988967.0,43326812348.0,-38333823381.0,USD
2022-08,China,CN,Combustibles minerales,3,6768589749.0,45331242058.0,-38562652309.0,USD
2022-09,China,CN,Combustibles minerales,3,7742850480.0,45148841442.0,-37405990962.0,USD
2022-10,China,CN,Combustibles minerales,3,5228524184.0,43735770767.0,-38507246583.0,USD
2022-11,China,CN,Combustibles minerales,3,6547536399.0,48228518379.0,-41680981980.0,USD
2022-12,China,CN,Combustibles minerales,3,7370554005.0,47450905826.0,-40080351821.0,USD
2023-01,China,CN,Combustibles minerales,3,6264833841.0,40984454907.0,-34719621066.0,USD
2023-02,China,CN,Combustibles minerales,3,5946363878.0,38008813161.0,-32062449283.0,USD
2023-03,China,CN,Combustibles minerales,3,5527792669.0,45830736302.0,-40302943633.0,USD
2023-04,China,CN,Combustibles minerales,3,3719720051.0,39407918661.0,-35688198610.0,USD
2023-05,China,CN,Combustibles minerales,3,4508584204.0,45819678611.0,-41311094407.0,USD
2023-06,China,CN,Combustibles minerales,3,4124654049.0,43142418258.0,-39017764209.0,USD
2023-07,China,CN,Combustibles minerales,3,4831819932.0,37849820150.0,-33018000218.0,USD
2023-08,China,CN,Combustibles minerales,3,5603371051.0,44760281824.0,-39156910773.0,USD
2023-09,China,CN,Combustibles minerales,3,5487295819.0,43688542485.0,-38201246666.0,USD
2023-10,China,CN,Combustibles minerales,3,5039937985.0,45377741470.0,-40337803485.0,USD
2023-11,China,CN,Combustibles minerales,3,5221815095.0,43034816944.0,-37813001849.0,USD
2023-12,China,CN,Combustibles minerales,3,4772461521.0,47184691495.0,-42412229974.0,USD
2024-01,China,CN,Combustibles minerales,3,4345377221.0,41273347977.0,-36927970756.0,USD
2024-02,China,CN,Combustibles minerales,3,3861020323.0,39129143291.0,-35268122968.0,USD
2024-03,China,CN,Combustibles minerales,3,5453316422.0,44358010528.0,-38904694106.0,USD
2024-04,China,CN,Combustibles minerales,3,4522218887.0,43268602008.0,-38746383121.0,USD
2024-05,China,CN,Combustibles minerales,3,4760077274.0,45085645217.0,-40325567943.0,USD
2024-06,China,CN,Combustibles minerales,3,4763305476.0,42751794114.0,-37988488638.0,USD
2024-07,China,CN,Combustibles minerales,3,4694539760.0,40872449489.0,-36177909729.0,USD
2024-08,China,CN,Combustibles minerales,3,4788818899.0,45042459391.0,-40253640492.0,USD
2024-09,China,CN,Combustibles minerales,3,4511235194.0,41706321158.0,-37195085964.0,USD
2024-10,China,CN,Combustibles minerales,3,3667841224.0,38779685868.0,-35111844644.0,USD
2024-11,China,CN,Combustibles minerales,3,4651562145.0,40958102617.0,-36306540472.0,USD
2024-12,China,CN,Combustibles minerales,3,3553472970.0,40791821199.0,-37238348229.0,USD
2010-01,China,CN,Productos químicos,5,5152854663.0,7310789231.0,-2157934568.0,USD
2010-02,China,CN,Productos químicos,5,4535705061.0,6070938713.0,-1535233652.0,USD
2010-03,China,CN,Productos químicos,5,6067055207.0,8609051385.0,-2541996178.0,USD
2010-04,China,CN,Productos químicos,5,5645938745.0,8051357316.0,-2405418571.0,USD
2010-05,China,CN,Productos químicos,5,6172540072.0,7444280855.0,-1271740783.0,USD
2010-06,China,CN,Productos químicos,5,6313423863.0,7502440602.0,-1189016739.0,USD
2010-07,China,CN,Productos químicos,5,6857466280.0,7393893276.0,-536426996.0,USD
2010-08,China,CN,Productos químicos,5,6494235929.0,7418582872.0,-924346943.0,USD
2010-09,China,CN,Productos químicos,5,6775943675.0,8030951152.0,-1255007477.0,USD
2010-10,China,CN,Productos químicos,5,5747472342.0,6966201965.0,-1218729623.0,USD
2010-11,China,CN,Productos químicos,5,7354743226.0,8544982699.0,-1190239473.0,USD
2010-12,China,CN,Productos químicos,5,7890090107.0,9779055963.0,-1888965856.0,USD
2011-01,China,CN,Productos químicos,5,7425682488.0,10058689307.0,-2633006819.0,USD
2011-02,China,CN,Productos químicos,5,5064905823.0,6896082531.0,-1831176708.0,USD
2011-03,China,CN,Productos químicos,5,8818431723.0,10693064351.0,-1874632628.0,USD
2011-04,China,CN,Productos químicos,5,8247881129.0,9985754909.0,-1737873780.0,USD
2011-05,China,CN,Productos químicos,5,8070080972.0,9551823420.0,-1481742448.0,USD
2011-06,China,CN,Productos químicos,5,8300572280.0,9513798602.0,-1213226322.0,USD
2011-07,China,CN,Productos químicos,5,9051425048.0,9502939230.0,-451514182.0,USD
2011-08,China,CN,Productos químicos,5,8942355917.0,10489079197.0,-1546723280.0,USD
2011-09,China,CN,Productos químicos,5,8468563837.0,10816347441.0,-2347783604.0,USD
2011-10,China,CN,Productos químicos,5,7923552573.0,9501352767.0,-1577800194.0,USD
2011-11,China,CN,Productos químicos,5,8412640940.0,10592660663.0,-2180019723.0,USD
2011-12,China,CN,Productos químicos,5,8389443374.0,10435804555.0,-2046361181.0,USD
2012-01,China,CN,Productos químicos,5,7141492315.0,8558295094.0,-1416802779.0,USD
2012-02,China,CN,Productos químicos,5,6138022545.0,10034585845.0,-3896563300.0,USD
2012-03,China,CN,Productos químicos,5,8159490493.0,11165581590.0,-3006091097.0,USD
2012-04,China,CN,Productos químicos,5,7600890645.0,8993380397.0,-1392489752.0,USD
2012-05,China,CN,Productos químicos,5,8198896948.0,10486535641.0,-2287638693.0,USD
2012-06,China,CN,Productos químicos,5,7963184588.0,9605002492.0,-1641817904.0,USD
2012-07,China,CN,Productos químicos,5,7839494989.0,9460047661.0,-1620552672.0,USD
2012-08,China,CN,Productos químicos,5,8200774429.0,9677862974.0,-1477088545.0,USD
2012-09,China,CN,Productos químicos,5,8730873109.0,10190519859.0,-1459646750.0,USD
2016-01,China,CN,Productos químicos,5,8241551983.0,7788100438.0,453451545.0,USD
2016-02,China,CN,Productos químicos,5,6248141583.0,6548740479.0,-300598896.0,USD
2016-03,China,CN,Productos químicos,5,8469988976.0,9614885206.0,-1144896230.0,USD
2016-04,China,CN,Productos químicos,5,8309990735.0,8962929594.0,-652938859.0,USD
2016-05,China,CN,Productos químicos,5,8905203885.0,9381115100.0,-475911215.0,USD
2016-06,China,CN,Productos químicos,5,8512674340.0,9250769591.0,-738095251.0,USD
2016-07,China,CN,Productos químicos,5,8519709411.0,9326858686.0,-807149275.0,USD
2016-08,China,CN,Productos químicos,5,8930606569.0,9338233612.0,-407627043.0,USD
2016-09,China,CN,Productos químicos,5,7590783158.0,9708020825.0,-2117237667.0,USD
2016-10,China,CN,Productos químicos,5,7545000221.0,8472264665.0,-927264444.0,USD
2016-11,China,CN,Productos químicos,5,8825158130.0,10278466054.0,-1453307924.0,USD
2016-12,China,CN,Productos químicos,5,9206756713.0,11120204278.0,-1913447565.0,USD
2017-01,China,CN,Productos químicos,5,8883496372.0,9894333842.0,-1010837470.0,USD
2017-02,China,CN,Productos químicos,5,6716661957.0,9629265375.0,-2912603418.0,USD
2017-03,China,CN,Productos químicos,5,9526251757.0,11978186976.0,-2451935219.0,USD
2017-04,China,CN,Productos químicos,5,9201430786.0,9810279808.0,-608849022.0,USD
2017-05,China,CN,Productos químicos,5,9819122132.0,10748623192.0,-929501060.0,USD
2017-06,China,CN,Productos químicos,5,9818543924.0,11110502564.0,-1291958640.0,USD
2017-07,China,CN,Productos químicos,5,9546302162.0,10144404953.0,-598102791.0,USD
2017-08,China,CN,Productos químicos,5,9913945254.0,11282835686.0,-1368890432.0,USD
2017-09,China,CN,Productos químicos,5,9277729506.0,12116648953.0,-2838919447.0,USD
2017-10,China,CN,Productos químicos,5,9071374540.0,10567892906.0,-1496518366.0,USD
2017-11,China,CN,Productos químicos,5,10586879476.0,12522218650.0,-1935339174.0,USD
2017-12,China,CN,Productos químicos,5,12089931124.0,12745992033.0,-656060909.0,USD
2018-01,China,CN,Productos químicos,5,10690908213.0,12826886573.0,-2135978360.0,USD
2018-02,China,CN,Productos químicos,5,9294614059.0,9858849651.0,-564235592.0,USD
2018-03,China,CN,Productos químicos,5,11263007281.0,13672798026.0,-2409790745.0,USD
2018-04,China,CN,Productos químicos,5,11414283778.0,12423765237.0,-1009481459.0,USD
