fecha,CAD,GBP,JPY,USD,EUR
2008-08,1.5764952380952,0.7927880952381,163.6290476190476,1.4975380952381,1.0
2008-09,1.5201454545455,0.7992431818182,153.2004545454546,1.43695,1.0
2008-10,1.5646217391304,0.7866804347826,133.5186956521739,1.3322086956522,1.0
2008-11,1.550905,0.8306325,123.2775,1.273215,1.0
2008-12,1.6599952380952,0.9044761904762,122.5128571428572,1.3449428571429,1.0
2009-01,1.6233476190476,0.9181928571429,119.7328571428572,1.3238666666667,1.0
2009-02,1.59395,0.88691,118.3005,1.27847,1.0
2009-03,1.64695,0.9196636363636,127.6531818181818,1.3049818181818,1.0
2009-04,1.61879,0.89756,130.246,1.31903,1.0
2009-05,1.571195,0.884445,131.846,1.365045,1.0
2009-06,1.5761090909091,0.8567,135.3918181818182,1.4016454545455,1.0
2009-07,1.582447826087,0.8609195652174,133.0939130434783,1.4087695652174,1.0
2009-08,1.5521904761905,0.8626547619048,135.3142857142858,1.4268,1.0
2009-09,1.5751818181818,0.8913477272727,133.1440909090909,1.4561636363636,1.0
2009-10,1.5619,0.9155659090909,133.9140909090909,1.4816363636364,1.0
2009-11,1.580519047619,0.8989238095238,132.9657142857143,1.4914476190476,1.0
2009-12,1.5397090909091,0.8997172727273,131.21,1.4613590909091,1.0
2010-01,1.487945,0.88305,130.339,1.42721,1.0
2010-02,1.445415,0.8760425,123.4555,1.36857,1.0
2010-03,1.3889043478261,0.901602173913,123.0282608695652,1.356852173913,1.0
2010-04,1.346695,0.874555,125.3255,1.34057,1.0
2010-05,1.305980952381,0.8571442857143,115.8271428571429,1.2565333333333,1.0
2010-06,1.2673772727273,0.8277068181818,110.9936363636364,1.22085,1.0
2010-07,1.3322,0.8356568181818,111.7286363636364,1.277,1.0
2010-08,1.3410909090909,0.8236318181818,110.0409090909091,1.2894181818182,1.0
2010-09,1.3514954545455,0.8398659090909,110.2554545454545,1.3067,1.0
2010-10,1.4152047619048,0.8763761904762,113.6714285714286,1.389780952381,1.0
2010-11,1.3830772727273,0.8550954545455,112.6863636363636,1.3660954545455,1.0
2010-12,1.3326652173913,0.8481282608696,110.1095652173913,1.3220130434783,1.0
2011-01,1.3277476190476,0.8471171428571,110.3809523809524,1.3359666666667,1.0
2011-02,1.348435,0.8463545,112.768,1.364895,1.0
2011-03,1.3671652173913,0.8665326086957,114.3973913043479,1.3999173913043,1.0
2011-04,1.3834105263158,0.8829131578947,120.4152631578947,1.4441789473684,1.0
2011-05,1.38845,0.8778772727273,116.4672727272727,1.4348636363636,1.0
2011-06,1.4063454545455,0.8874477272727,115.7504545454545,1.4388409090909,1.0
2011-07,1.3638142857143,0.8847595238095,113.2623809523809,1.4264285714286,1.0
2011-08,1.4070913043478,0.8766847826087,110.4321739130435,1.4343217391304,1.0
2011-09,1.3794318181818,0.8717227272727,105.7504545454545,1.377,1.0
2011-10,1.3980761904762,0.8703595238095,105.0609523809524,1.3706333333333,1.0
2011-11,1.38965,0.8573954545455,105.0204545454546,1.3555727272727,1.0
2011-12,1.3480619047619,0.8440547619048,102.5471428571428,1.3179047619048,1.0
2012-01,1.3072590909091,0.8321018181818,99.3263636363637,1.2904863636364,1.0
2012-02,1.3193142857143,0.8369595238095,103.7666666666667,1.3224095238095,1.0
2012-03,1.3121090909091,0.8344818181818,108.8763636363636,1.3201,1.0
2012-04,1.3067736842105,0.8218842105263,107.0010526315789,1.3161736842105,1.0
2012-05,1.2916227272727,0.8037077272727,101.9704545454545,1.2788909090909,1.0
2012-06,1.2874428571429,0.8057928571429,99.2604761904762,1.2526285714286,1.0
2012-07,1.2461045454545,0.7882659090909,97.0672727272727,1.2288454545455,1.0
2012-08,1.2314956521739,0.7888365217391,97.5786956521739,1.2399956521739,1.0
2012-09,1.258255,0.798211,100.493,1.28557,1.0
2012-10,1.280052173913,0.806652173913,102.4739130434783,1.2974173913043,1.0
2012-11,1.2787272727273,0.8038886363636,103.935,1.2827727272727,1.0
2012-12,1.2983578947368,0.8123684210526,109.7052631578948,1.3119368421053,1.0
2013-01,1.3189136363636,0.8327090909091,118.3431818181818,1.3288045454545,1.0
2013-02,1.34773,0.8624975,124.4005,1.335905,1.0
2013-03,1.32852,0.859955,122.9865,1.29636,1.0
2013-04,1.3267619047619,0.8507571428571,127.5433333333334,1.3026,1.0
2013-05,1.3257363636364,0.8491431818182,131.1268181818182,1.2982045454545,1.0
2013-06,1.359575,0.85191,128.395,1.318875,1.0
2013-07,1.3618826086957,0.8619239130435,130.3939130434782,1.3080130434783,1.0
2013-08,1.3853363636364,0.8590409090909,130.3386363636364,1.33095,1.0
2013-09,1.3817,0.84171,132.4095238095238,1.3347904761905,1.0
2013-10,1.4127652173913,0.847197826087,133.3247826086957,1.3634956521739,1.0
2013-11,1.4144761904762,0.8378023809524,134.9728571428572,1.3492904761905,1.0
2013-12,1.45801,0.8363865,141.679,1.37036,1.0
2014-01,1.4884318181818,0.8267431818182,141.4672727272727,1.3610227272727,1.0
2014-02,1.509385,0.825099,139.345,1.36585,1.0
2014-03,1.5352285714286,0.8316976190476,141.48,1.3822523809524,1.0
2014-04,1.518135,0.825195,141.6185,1.38125,1.0
2014-05,1.4950619047619,0.8153466666667,139.7442857142857,1.3732142857143,1.0
2014-06,1.4727619047619,0.8040904761905,138.7185714285715,1.3592380952381,1.0
2014-07,1.4523565217391,0.7931043478261,137.7230434782608,1.3539173913043,1.0
2014-08,1.4547666666667,0.797300952381,137.1066666666667,1.3316095238095,1.0
2014-09,1.4196454545455,0.7911318181818,138.3904545454546,1.2901363636364,1.0
2014-10,1.4214173913043,0.7886086956522,136.8452173913043,1.2672739130435,1.0
2014-11,1.41364,0.790535,145.029,1.24722,1.0
2014-12,1.421580952381,0.7883,147.0585714285714,1.2331333333333,1.0
2015-01,1.4038571428571,0.7667976190476,137.47,1.1621333333333,1.0
2015-02,1.41985,0.7405075,134.686,1.134965,1.0
2015-03,1.36605,0.7235840909091,130.4095454545455,1.0837681818182,1.0
2015-04,1.33129,0.7211575,128.935,1.07793,1.0
2015-05,1.356755,0.7212415,134.748,1.114955,1.0
2015-06,1.3853863636364,0.7207795454545,138.7395454545454,1.1213227272727,1.0
2015-07,1.4124043478261,0.70685,135.6813043478261,1.0995782608696,1.0
2015-08,1.4637428571429,0.7142323809524,137.1238095238095,1.1139047619048,1.0
2015-09,1.4881636363636,0.7312886363636,134.8509090909091,1.1221181818182,1.0
2015-10,1.4684772727273,0.7328704545455,134.8390909090909,1.1235090909091,1.0
2015-11,1.4248428571429,0.7065761904762,131.5971428571428,1.0736,1.0
2015-12,1.4904181818182,0.7259522727273,132.3577272727273,1.0877181818182,1.0
2016-01,1.544715,0.754586,128.3235,1.085965,1.0
2016-02,1.5316904761905,0.7755852380952,127.3461904761905,1.1092952380952,1.0
2016-03,1.4697,0.780200952381,125.3852380952381,1.1099666666667,1.0
2016-04,1.4559428571429,0.7922957142857,124.2871428571428,1.133919047619,1.0
2016-05,1.4625636363636,0.7777913636364,123.2136363636364,1.1311090909091,1.0
2016-06,1.4477045454545,0.7904936363636,118.4531818181818,1.1228909090909,1.0
2016-07,1.4428333333333,0.8410576190476,115.25,1.1068523809524,1.0
2016-08,1.4557434782609,0.8552086956522,113.4873913043478,1.1211739130435,1.0
2016-09,1.4677181818182,0.8522768181818,114.2181818181818,1.1212090909091,1.0
2016-10,1.4593857142857,0.8938995238095,114.4733333333333,1.1026047619048,1.0
2016-11,1.4518545454545,0.8689431818182,116.9327272727273,1.0798954545455,1.0
2016-12,1.407019047619,0.8444142857143,122.3947619047619,1.0542904761905,1.0
2017-01,1.4032,0.8610040909091,122.1359090909091,1.0614409090909,1.0
2017-02,1.39421,0.8527305,120.168,1.064265,1.0
2017-03,1.4305869565217,0.8656034782609,120.6760869565217,1.0684695652174,1.0
2017-04,1.4407722222222,0.848235,118.2944444444445,1.0722666666667,1.0
2017-05,1.5040636363636,0.8555431818182,124.0931818181818,1.10575,1.0
2017-06,1.4941318181818,0.8772381818182,124.5845454545455,1.1229454545455,1.0
2017-07,1.4641285714286,0.8861733333333,129.4819047619048,1.1511142857143,1.0
2017-08,1.4888956521739,0.9112073913043,129.7034782608696,1.1806739130435,1.0
2017-09,1.4638619047619,0.894700952381,131.9238095238095,1.1914571428571,1.0
2017-10,1.4801136363636,0.8907140909091,132.7631818181818,1.1755863636364,1.0
2017-11,1.4977727272727,0.887945,132.3918181818182,1.1738,1.0
2017-12,1.5108473684211,0.8826489473684,133.6384210526316,1.1836210526316,1.0
2018-01,1.51665,0.8833113636364,135.2545454545455,1.21995,1.0
2018-02,1.55262,0.883964,133.293,1.23478,1.0
2018-03,1.5943238095238,0.8828704761905,130.857619047619,1.233619047619,1.0
2018-04,1.56222,0.8721215,132.1575,1.22763,1.0
2018-05,1.5197227272727,0.8772577272727,129.5722727272727,1.1812227272727,1.0
2018-06,1.5326857142857,0.8788604761905,128.5290476190476,1.1678285714286,1.0
2018-07,1.5356227272727,0.887255,130.2322727272727,1.1685727272727,1.0
